ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME
446,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:24,auto,1,0,0,+56912345601,Quectel EG25,867929068550662,730011455848206,3,Operator X,LTE,9647,,,16,730,02,3420,20356,-50,-12,"[""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
447,2,IDLE,,0,+56962515275,0,2,2026-01-28 11:09:24,auto,1,0,0,+56912345602,Quectel EG25,867929068525550,730011455842828,5,Operator X,LTE,9515,,,79,730,02,7000,34234,-88,-7,"[""OK"", ""OK""]",,32.09818,34.84779,,Default_Session
448,3,IDLE,,0,+56962515275,0,3,2026-01-28 11:09:24,auto,1,0,0,+56912345603,Quectel EG25,867929068529941,730011455846814,1,Operator X,LTE,9798,,,56,730,02,1370,193385,-101,-7,"[""OK"", ""OK""]",,32.09818,34.84779,,Default_Session
449,4,IDLE,,0,+56962515275,0,4,2026-01-28 11:09:24,auto,1,0,0,+56912345604,Quectel EG25,867929068541749,730011455846602,3,Operator X,LTE,9187,,,84,730,02,5364,400315,-92,-11,"[""OK"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
450,5,IDLE,,0,+56962515275,0,5,2026-01-28 11:09:24,auto,1,0,0,+56912345605,Quectel EG25,867929068563036,730011455849201,3,Operator X,LTE,9236,,,45,730,02,4389,36924,-81,-14,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
451,6,IDLE,,0,+56962515275,0,6,2026-01-28 11:09:24,auto,1,0,0,+56912345606,Quectel EG25,867929068521582,730011455847185,5,Operator X,LTE,9042,,,61,730,02,2853,402944,-63,-19,"[""OK"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
452,7,IDLE,,0,+56962515275,0,7,2026-01-28 11:09:24,auto,1,0,0,+56912345607,Quectel EG25,867929068584810,730011455844938,1,Operator X,LTE,9051,,,74,730,02,9022,996162,-113,-13,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
453,8,IDLE,,0,+56962515275,0,8,2026-01-28 11:09:24,auto,1,0,0,+56912345608,Quectel EG25,867929068554688,730011455841212,1,Operator X,LTE,9038,,,47,730,02,9809,990150,-53,-7,"[""OK"", ""OK""]",,32.09818,34.84779,,Default_Session
454,9,IDLE,,0,+56962515275,0,9,2026-01-28 11:09:24,auto,1,0,0,+56912345609,Quectel EG25,867929068522572,730011455848312,3,Operator X,LTE,9407,,,12,730,02,4758,238965,-73,-15,"[""OK"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
455,10,IDLE,,0,+56962515275,0,10,2026-01-28 11:09:24,auto,1,0,0,+56912345610,Quectel EG25,867929068550511,730011455843535,3,Operator X,LTE,9392,,,75,730,02,2953,764306,-52,-15,"[""OK"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
456,11,IDLE,,0,+56962515275,0,11,2026-01-28 11:09:24,auto,1,0,0,+56912345611,Quectel EG25,867929068594331,730011455848875,5,Operator X,LTE,9658,,,32,730,02,4977,799292,-64,-9,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
457,12,IDLE,,0,+56962515275,0,12,2026-01-28 11:09:24,auto,1,0,0,+56912345612,Quectel EG25,867929068590562,730011455847040,1,Operator X,LTE,9630,,,12,730,02,6458,837832,-106,-5,"[""OK"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
458,13,IDLE,,0,+56962515275,0,13,2026-01-28 11:09:24,auto,1,0,0,+56912345613,Quectel EG25,867929068568219,730011455842454,5,Operator X,LTE,9960,,,14,730,02,2712,850820,-87,-1,"[""OK"", ""OK""]",,32.09818,34.84779,,Default_Session
459,14,IDLE,,0,+56962515275,0,14,2026-01-28 11:09:24,auto,1,0,0,+56912345614,Quectel EG25,867929068521060,730011455842526,1,Operator X,LTE,9858,,,62,730,02,5643,558168,-90,0,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
460,15,IDLE,,0,+56962515275,0,15,2026-01-28 11:09:24,auto,1,0,0,+56912345615,Quectel EG25,867929068573900,730011455848276,1,Operator X,LTE,9232,,,45,730,02,2862,355768,-83,-17,"[""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
461,16,IDLE,,0,+56962515275,0,16,2026-01-28 11:09:24,auto,1,0,0,+56912345616,Quectel EG25,867929068598681,730011455848258,1,Operator X,LTE,9298,,,24,730,02,1512,370733,-120,-6,"[""failed_timeout"", ""failed_timeout""]",,32.09818,34.84779,,Default_Session
435,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:15,auto,1,0,0,+56912345601,Quectel EG25,867929068572039,730011455849527,5,Operator X,LTE,9747,,,53,730,02,9661,766054,-56,-16,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
436,2,IDLE,,0,+56962515275,0,2,2026-01-28 11:09:15,auto,1,0,0,+56912345602,Quectel EG25,867929068574452,730011455841263,1,Operator X,LTE,9351,,,83,730,02,9108,544974,-114,-12,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
437,3,IDLE,,0,+56962515275,0,3,2026-01-28 11:09:15,auto,1,0,0,+56912345603,Quectel EG25,867929068572354,730011455848664,1,Operator X,LTE,9018,,,100,730,02,1449,959348,-116,-18,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
438,4,IDLE,,0,+56962515275,0,4,2026-01-28 11:09:15,auto,1,0,0,+56912345604,Quectel EG25,867929068510979,730011455842260,1,Operator X,LTE,9459,,,30,730,02,4262,854945,-108,-12,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
439,5,IDLE,,0,+56962515275,0,5,2026-01-28 11:09:15,auto,1,0,0,+56912345605,Quectel EG25,867929068595052,730011455846428,3,Operator X,LTE,9467,,,71,730,02,5748,417872,-111,-9,"[""OK"", ""OK""]",,32.09813,34.84776,,Default_Session
440,6,IDLE,,0,+56962515275,0,6,2026-01-28 11:09:15,auto,1,0,0,+56912345606,Quectel EG25,867929068593075,730011455843015,5,Operator X,LTE,9342,,,48,730,02,8134,362188,-69,-2,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
441,7,IDLE,,0,+56962515275,0,7,2026-01-28 11:09:15,auto,1,0,0,+56912345607,Quectel EG25,867929068555347,730011455848694,3,Operator X,LTE,9694,,,84,730,02,6791,677325,-73,-1,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
442,8,IDLE,,0,+56962515275,0,8,2026-01-28 11:09:15,auto,1,0,0,+56912345608,Quectel EG25,867929068525734,730011455846954,5,Operator X,LTE,9344,,,16,730,02,4010,591225,-72,-11,"[""OK"", ""OK""]",,32.09813,34.84776,,Default_Session
443,9,IDLE,,0,+56962515275,0,9,2026-01-28 11:09:15,auto,1,0,0,+56912345609,Quectel EG25,867929068585602,730011455847823,1,Operator X,LTE,9094,,,72,730,02,1471,961146,-52,-9,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
444,10,IDLE,,0,+56962515275,0,10,2026-01-28 11:09:15,auto,1,0,0,+56912345610,Quectel EG25,867929068583754,730011455848458,1,Operator X,LTE,9598,,,86,730,02,1284,495308,-93,-8,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
445,11,IDLE,,0,+56962515275,0,11,2026-01-28 11:09:15,auto,1,0,0,+56912345611,Quectel EG25,867929068593187,730011455847920,5,Operator X,LTE,9683,,,3,730,02,9318,270615,-54,-6,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
431,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:12,auto,1,0,0,+56912345601,Quectel EG25,867929068536754,730011455842101,5,Operator X,LTE,9474,,,66,730,02,8261,455839,-80,-11,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
432,2,IDLE,,0,+56962515275,0,2,2026-01-28 11:09:12,auto,1,0,0,+56912345602,Quectel EG25,867929068552200,730011455843415,5,Operator X,LTE,9440,,,89,730,02,9089,991014,-92,-11,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
433,3,IDLE,,0,+56962515275,0,3,2026-01-28 11:09:12,auto,1,0,0,+56912345603,Quectel EG25,867929068588653,730011455847156,3,Operator X,LTE,9659,,,20,730,02,7477,453792,-83,-17,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
434,4,IDLE,,0,+56962515275,0,4,2026-01-28 11:09:12,auto,1,0,0,+56912345604,Quectel EG25,867929068549221,730011455844538,1,Operator X,LTE,9885,,,2,730,02,2666,525153,-79,-12,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
429,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:09,auto,1,0,0,+56912345601,Quectel EG25,867929068538543,730011455841800,3,Operator X,LTE,9575,,,52,730,02,9658,321960,-114,-14,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
430,2,IDLE,,0,+56962515275,0,2,2026-01-28 11:09:09,auto,1,0,0,+56912345602,Quectel EG25,867929068535522,730011455843942,5,Operator X,LTE,9641,,,7,730,02,3146,33884,-105,-16,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
414,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:06,auto,1,0,0,+56912345601,Quectel EG25,867929068530266,730011455849160,1,Operator X,LTE,9709,,,49,730,02,8607,620170,-68,-14,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
415,2,IDLE,,0,+56962515275,0,2,2026-01-28 11:09:06,auto,1,0,0,+56912345602,Quectel EG25,867929068542386,730011455843014,3,Operator X,LTE,9083,,,72,730,02,4774,116898,-110,-3,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
416,3,IDLE,,0,+56962515275,0,3,2026-01-28 11:09:06,auto,1,0,0,+56912345603,Quectel EG25,867929068532044,730011455849379,3,Operator X,LTE,9110,,,37,730,02,4803,273310,-82,-16,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
417,4,IDLE,,0,+56962515275,0,4,2026-01-28 11:09:06,auto,1,0,0,+56912345604,Quectel EG25,867929068552411,730011455849259,5,Operator X,LTE,9122,,,5,730,02,5926,799906,-98,-1,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
418,5,IDLE,,0,+56962515275,0,5,2026-01-28 11:09:06,auto,1,0,0,+56912345605,Quectel EG25,867929068545576,730011455848429,3,Operator X,LTE,9045,,,8,730,02,3702,637396,-109,-14,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
419,6,IDLE,,0,+56962515275,0,6,2026-01-28 11:09:06,auto,1,0,0,+56912345606,Quectel EG25,867929068527108,730011455846705,5,Operator X,LTE,9469,,,23,730,02,2236,534887,-113,-6,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
420,7,IDLE,,0,+56962515275,0,7,2026-01-28 11:09:06,auto,1,0,0,+56912345607,Quectel EG25,867929068575494,730011455847599,1,Operator X,LTE,9706,,,56,730,02,5218,416512,-97,-15,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
421,8,IDLE,,0,+56962515275,0,8,2026-01-28 11:09:06,auto,1,0,0,+56912345608,Quectel EG25,867929068564418,730011455841565,5,Operator X,LTE,9985,,,37,730,02,7399,124565,-87,-6,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
422,9,IDLE,,0,+56962515275,0,9,2026-01-28 11:09:06,auto,1,0,0,+56912345609,Quectel EG25,867929068518874,730011455845636,5,Operator X,LTE,9870,,,23,730,02,2627,294761,-85,-20,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
423,10,IDLE,,0,+56962515275,0,10,2026-01-28 11:09:06,auto,1,0,0,+56912345610,Quectel EG25,867929068541325,730011455846520,1,Operator X,LTE,9827,,,55,730,02,9399,880913,-98,-1,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
424,11,IDLE,,0,+56962515275,0,11,2026-01-28 11:09:06,auto,1,0,0,+56912345611,Quectel EG25,867929068594696,730011455849810,3,Operator X,LTE,9349,,,4,730,02,8611,655778,-90,-3,"[""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
425,12,IDLE,,0,+56962515275,0,12,2026-01-28 11:09:06,auto,1,0,0,+56912345612,Quectel EG25,867929068545329,730011455841382,1,Operator X,LTE,9040,,,95,730,02,5779,793390,-54,-20,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
426,13,IDLE,,0,+56962515275,0,13,2026-01-28 11:09:06,auto,1,0,0,+56912345613,Quectel EG25,867929068547742,730011455847086,1,Operator X,LTE,9494,,,68,730,02,7719,671849,-96,-16,"[""OK"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
427,14,IDLE,,0,+56962515275,0,14,2026-01-28 11:09:06,auto,1,0,0,+56912345614,Quectel EG25,867929068541577,730011455843324,5,Operator X,LTE,9273,,,37,730,02,4995,283062,-67,0,"[""OK"", ""failed_timeout"", ""failed_timeout""]",,32.09813,34.84776,,Default_Session
428,15,IDLE,,0,+56962515275,0,15,2026-01-28 11:09:06,auto,1,0,0,+56912345615,Quectel EG25,867929068554142,730011455846072,5,Operator X,LTE,9720,,,59,730,02,8695,134031,-109,-8,"[""OK"", ""OK""]",,32.09813,34.84776,,Default_Session
409,1,IDLE,,0,+56962515275,0,1,2026-01-28 11:09:03,auto,1,0,0,+56912345601,Quectel EG25,867929068575996,730011455845086,3,Operator X,LTE,9892,,,90,730,02,1222,542453,-83,-9,"[""OK"", ""OK""]",,32.09816,34.84778,,Default_Session
